"LAD24CD","lad_name","LAD24NMW","BNG_E","BNG_N","LONG","LAT","GlobalID","SHAPE"
"E06000001","Hartlepool"," ",447161,531473,-1.27016997337341,54.6761283874512,"{3F58AA35-9EA6-4001-A80F-8AAB0E41313F}",list(list(c(448964.1052, 448290.1026, 447097.001, 444844.1, 445116.93, 443972.74, 442350.28, 443235.97, 442165.01, 442604.5971, 440056.1201, 443024.0975, 443410.7002, 444216.0036, 445354.8031, 448090.9019, 449537.399, 451148.5004, 452243.5362, 452499.69, 453471.9133, 454454.98, 453270.8, 451738, 452035.6314, 452176.06, 452384.1041, 452435, 451898.9208, 453329.4751, 453341.0788, 453194.6, 448986.0254, 448964.1052, 536757.1845, 536324.7981, 537152.0013, 536065.91, 535008.859999999, 533128.67, 533093.68, 
532104.92, 529898.91, 528543.395500001, 527806.952400001, 526445.396, 527859.9011, 528004.899599999, 526096.096000001, 525608.795499999, 526239.404999999, 525456.799000001, 526335.188100001, 526687.43, 526822.3913, 528446.73, 529013, 532018.5, 532629.0287, 533354.810000001, 533343.8477, 533448.25, 534023.2414, 533294.0342, 533293.422800001, 533938.4, 536729.6745, 536757.1845)))
"E06000002","Middlesbrough"," ",451141,516887,-1.2109899520874,54.5446701049805,"{C5BC1C3E-111F-46DB-8E41-362FBBC78D30}",list(list(c(451894.2992, 448410.2002, 447775.6026, 446483.8983, 447271.4006, 446335.2976, 446561.5008, 449638.4999, 455389.496, 455944.603, 454495.2037, 454380.8035, 451913.304, 453997.6967, 451894.2992, 521145.303099999, 522046.994999999, 519700.896600001, 519130.1, 518107.8026, 515897.6953, 513911.503799999, 513046.4014, 512278.5012, 513640.001499999, 513716.0997, 514732.198899999, 516875.4954, 517983.2983, 521145.303099999)))
"E06000003","Redcar and Cleveland"," ",464330,519596,-1.00655996799469,54.5675201416016,"{29AFA1CB-8719-44C2-9906-38BC7BAE2981}",list(list(c(478232.9466, 478074.077, 474821.0943, 474222.72, 471325.4675, 468837.4557, 468150.0445, 467216.133, 464678.651, 462940.8282, 462317.983, 462076.9126, 461281.59, 460000.0169, 457378.216, 456561.5589, 455798.865, 455915.9, 454695.72, 454937.95, 456145, 454878.39, 454518.7, 455224, 454348.4, 451965.6361, 452589.1184, 451894.2992, 453997.6967, 451913.304, 454380.8035, 454495.2037, 455944.603, 455389.496, 457197.2998, 458716.39, 462483.8022, 464636.299, 467951.4979, 472584.2988, 474692.2971, 
474608.2964, 475969.46, 477689.3026, 478232.9466, 518788.8025, 518800.567, 519999.9651, 520220.59, 520116.999700001, 521955.368799999, 521867.245200001, 521573.385, 522463.176000001, 523761.7314, 524132.275, 524407.2761, 525001.566, 525395.5514, 526201.554, 527307.989600001, 527894.882999999, 526404.380000001, 526167.800000001, 524772.130000001, 524056.6, 524704.140000001, 523685.449999999, 522988.949999999, 523581.4, 521061.7556, 521918.2114, 521145.303099999, 517983.2983, 516875.4954, 514732.198899999, 
513716.0997, 513640.001499999, 512278.5012, 511786.302100001, 512751.18, 511393.204700001, 512421.2004, 510800.304400001, 511876.6963, 510900.795600001, 515577.297, 517660.42, 517966.802999999, 518788.8025)))
"E06000004","Stockton-on-Tees"," ",444940,518179,-1.30664002895355,54.5568695068359,"{8EBB86C0-86BB-466E-AE7E-A832EEB755FF}",list(list(c(452243.5362, 451148.5004, 449537.399, 448090.9019, 445354.8031, 444216.0036, 443410.7002, 443024.0975, 440056.1201, 438036.11, 435564.2, 436388.0024, 437351.7016, 438396.4003, 438161.3006, 435879.7026, 435714.9993, 437547.0024, 436707.0038, 436894.8015, 438149.502, 438503.3965, 439290.7009, 440192.1004, 440760.9025, 441295.1, 442552.4965, 442644.396, 445431.6, 446667.93, 448206.2998, 448237.3012, 449638.4999, 446561.5008, 446335.2976, 447271.4006, 446483.8983, 447775.6026, 448410.2002, 
451894.2992, 452589.1184, 452725.1512, 454353.15, 453813.5, 453500, 451711.3, 452243.5362, 526335.188100001, 525456.799000001, 526239.404999999, 525608.795499999, 526096.096000001, 528004.899599999, 527859.9011, 526445.396, 527806.952400001, 524784.83, 524070.199999999, 522354.1971, 523257.498500001, 522220.295399999, 519001.2969, 517964.503599999, 515437.097100001, 513968.397500001, 510384.603399999, 509491.598999999, 509250.498, 511071.096899999, 510204.305, 511141.196799999, 508729.097200001, 
508026.6983, 508756.599400001, 507839.102, 509164.140000001, 510817.439999999, 510472.1983, 512006.698999999, 513046.4014, 513911.503799999, 515897.6953, 518107.8026, 519130.1, 519700.896600001, 522046.994999999, 521145.303099999, 521918.2114, 522105.074999999, 524341.4, 526338.9, 525467.9, 525603.300000001, 526335.188100001)))
"E06000005","Darlington"," ",428029,515648,-1.56834995746613,54.5353393554688,"{BF2173DB-02E1-4B58-9617-E775100F58EC}",list(list(c(436388.0024, 435529.0979, 434412.71, 430674.6038, 428617.7991, 429000.7987, 427487.0961, 426369.5028, 426954.9022, 425536.7022, 425492.6983, 420606.6998, 420823.7016, 419872.1968, 418911.4988, 418897.3008, 420069.5011, 419162.9979, 419709.2991, 422232.898, 422449.3968, 423801.8012, 423829.63, 425247.6963, 425835.38, 427221.3001, 426526.8021, 427346.4024, 427107.8975, 428915.9982, 429542.796, 431226.56, 430623.7977, 431577.2978, 431764.8977, 433023.8031, 432578.0009, 434090.6975, 434962.2994, 
435181.7994, 434109.0015, 435163.8994, 436707.0038, 437547.0024, 435714.9993, 435879.7026, 438161.3006, 438396.4003, 437351.7016, 436388.0024, 522354.1971, 521874.304500001, 522945.1, 522465.1953, 521969.1973, 520883.898, 520635.9989, 522285.096899999, 524003.1951, 523211.001800001, 524779.8028, 524780.8025, 521243.395099999, 521341.596999999, 519918.5043, 518698.603499999, 517931.903000001, 517140.999399999, 515678.2981, 515532.0999, 514427.1962, 514513.501499999, 513261.560000001, 513924.4001, 
512869.199999999, 513139.504799999, 512184.598099999, 512288.0985, 511386.796499999, 510048.899499999, 508523.995999999, 508521.449999999, 510041.7015, 509932.602700001, 508958.8015, 510212.7026, 509001.2993, 508852.6019, 506335.5024, 510932.196599999, 511803.6972, 512200.3036, 510384.603399999, 513968.397500001, 515437.097100001, 517964.503599999, 519001.2969, 522220.295399999, 523257.498500001, 522354.1971)))
"E06000006","Halton"," ",354246,382146,-2.68852996826172,53.3342399597168,"{DDD614C5-F413-45DD-8A69-AC621D2967D8}",list(list(c(358131.9013, 355191.8032, 354923.5112, 353550.3022, 352229.5011, 349874.8024, 349253.504, 349966.7855, 350858.7, 351890.11, 353398.43, 354451.3967, 357345.1988, 357116.8023, 358511.1988, 358798.95, 359515.6039, 360448.9036, 358865.1016, 359710.0967, 358057.9019, 358131.9013, 385425.8024, 384297.195499999, 384424.0868, 384651.804, 383343.998299999, 383181.604800001, 381465.495999999, 380023.963199999, 379122.050000001, 379819.24, 378988.4, 380052.8004, 378866.9998, 379436.4968, 379342.103800001, 
380548.619999999, 379630.801200001, 380778.1028, 381750.204500001, 383069.696799999, 383421.995999999, 385425.8024)), list(c(354161.5003, 352692.7004, 352540.9006, 350553.1978, 349698.3004, 348433.6976, 347696.2016, 345588.6981, 345583.25, 344673.95, 344964.3962, 345044.7961, 347566.2018, 348303.1041, 347872.4975, 348271.8965, 349563.0978, 349213.2022, 351213.5035, 353953.4032, 354118.5361, 354161.5003, 387836.602299999, 388433.8014, 389370.903100001, 389731.799799999, 387364.497500001, 387413.803400001, 
384666.0999, 383767.497099999, 382855.5, 382585.949999999, 381935.7072, 381955.2958, 380912.4044, 381654.301999999, 382454.6029, 382026.895300001, 383902.2985, 384537.896600001, 383681.1018, 385216.002499999, 385101.9823, 387836.602299999)))
"E06000007","Warrington"," ",362744,388457,-2.56167006492615,53.3916397094727,"{22F7144C-05CF-40AD-8AE3-A8C32204BEEA}",list(list(c(367582.2007, 367158.6024, 363410.8016, 363640.9987, 362228.79, 361796.31, 361217.3021, 360337.8014, 360493.6001, 358410.9966, 357645.4014, 355126.8, 354787.4984, 355690.4975, 355233.4985, 356007.2974, 355115.9981, 354161.5003, 354118.5361, 355156.201, 354923.5112, 355191.8032, 358131.9013, 358057.9019, 359710.0967, 358865.1016, 360448.9036, 361050.2984, 362670.997, 365582.6992, 365410.3032, 367700.3029, 370826.6982, 371724.8986, 368308.66, 370229.2033, 367582.2007, 396058.198899999, 398358.3005, 
396926.600299999, 396223.6691, 395903.43, 394521.880000001, 393828.0973, 395015.497400001, 394152.204500001, 393251.802200001, 394368.8025, 395325.4, 393784.4998, 393999.098300001, 393119.800000001, 392639.497500001, 388075.7039, 387836.602299999, 385101.9823, 384385.5002, 384424.0868, 384297.195499999, 385425.8024, 383421.995999999, 383069.696799999, 381750.204500001, 380778.1028, 381545.5031, 380858.899700001, 382955.999399999, 383570.3035, 385779.6011, 385621.1965, 387929.695699999, 388868.4, 
391101.897600001, 396058.198899999)))
"E06000008","Blackburn with Darwen"," ",369489,422806,-2.46360993385315,53.7008018493652,"{919D8186-050C-447D-9DEB-E4E8946F4750}",list(list(c(372965.9295, 371477.62, 371077.4964, 370319.8, 370677.3966, 369402.9987, 363750.86, 363060.7988, 364462.06, 366046.76, 364920.19, 366280.6023, 368398.53, 369689.696, 371097.81, 372205.998, 375025.7601, 375623.51, 376129.6, 375568.5977, 375369.8011, 373792.4961, 372965.9295, 423270.851500001, 424841.66, 428204.6971, 428993.9, 430117.7995, 431708.6041, 429028.93, 427981.201099999, 422994.880000001, 421894.810000001, 418840.42, 414615.696900001, 413490.060000001, 413818.904999999, 416706.039999999, 
414225.298599999, 414990.104, 415108.85, 417773.35, 419017.9968, 421263.604, 421751.204399999, 423270.851500001)))
